timestamp,CADC0884,CADC0885,CADC0886,CADC0887,CADC0888,CADC0889,CADC0890,CADC0891,CADC0892,CADC0893,CADC0894,CADC0895,CADC0900,CADC0901,CADC0902,CADC1002,CADC1003,CADC1004,CADC1005,
1618597014992,0.39136463,true,0.0,false,0.0,false,0.0,false,1.0403234,true,0.0,false,0.0,0.0,0.0,-0.114669204,0.16560267,0.17295581,0.9641117
1618597019995,0.3765657,false,0.0,false,0.0,false,0.0,false,1.0564802,true,0.0,false,0.0,0.0,0.0,-0.110523365,0.16560267,0.17689839,0.96459824
1618597024998,0.3765657,false,0.0,false,0.0,false,0.0,false,1.0564802,true,0.0,false,0.0,0.0,0.0,-0.110523365,0.1620055,0.17689839,0.96459824
1618597030005,0.36772802,false,0.0,false,0.0,false,0.0,false,1.0787709,true,0.0,false,0.0,0.0,0.0,-0.100949705,0.1620055,0.17689839,0.96346074
1618597035009,0.36772802,false,0.0,false,0.0,false,0.0,false,1.0787709,true,0.0,false,0.0,0.0,0.0,-0.100949705,0.1663282,0.1849731,0.96346074
1618597040012,0.3559909,false,0.0,false,0.0,false,0.0,false,1.10203,true,0.0,false,0.0,0.0,0.0,-0.100949705,0.1663282,0.1849731,0.96346074
1618597045016,0.3559909,false,0.0,false,0.0,false,0.0,false,1.10203,true,0.0,false,0.0,0.0,0.0,-0.09148083,0.16412432,0.1913994,0.9634791
1618597050021,0.33848006,false,0.0,false,0.0,false,0.0,false,1.10203,true,0.0,false,0.0,0.0,0.0,-0.09148083,0.16412432,0.1913994,0.9634791
1618597055027,0.33848006,false,0.0,false,0.0,false,0.0,false,1.1202004,true,0.0,false,0.0,0.0,0.0,-0.08633949,0.16412432,0.19252066,0.96450394
1618597060041,0.33848006,false,0.0,false,0.0,false,0.0,false,1.1202004,true,0.0,false,0.0,0.0,0.0,-0.08633949,0.15940197,0.19252066,0.96450394
1618597065051,0.32686627,false,0.0,false,0.0,false,0.0,false,1.1264104,true,0.0,false,0.0,0.0,0.0,-0.08257952,0.15940197,0.19252066,0.9657558
1618597070061,0.32686627,false,0.0,false,0.0,false,0.0,false,1.1264104,true,0.0,false,0.0,0.0,0.0,-0.08257952,0.15288508,0.1928472,0.9657558
1618597075071,0.31818596,false,0.0,false,0.0,false,0.0,false,1.1455479,true,0.0,false,0.0,0.0,0.0,-0.07963907,0.15288508,0.1928472,0.9657558
1618597080081,0.31818596,false,0.0,false,0.0,false,0.0,false,1.1455479,true,0.0,false,0.0,0.0,0.0,-0.07963907,0.14145227,0.19439498,0.9676977
1618597085090,0.3037733,false,0.0,false,0.0,false,0.0,false,1.1655302,true,0.0,false,0.0,0.0,0.0,-0.07530961,0.14145227,0.19439498,0.9676977
1618597090102,0.3037733,false,0.0,false,0.0,false,0.0,false,1.1655302,true,0.0,false,0.0,0.0,0.0,-0.07530961,0.14145227,0.19415654,0.9690044
1618597095110,0.29515705,false,0.0,false,0.0,false,0.0,false,1.1655302,true,0.0,false,0.0,0.0,0.0,-0.07250377,0.13361956,0.19415654,0.9690044
1618597100113,0.29515705,false,0.0,false,0.0,false,0.0,false,1.1655302,true,0.0,false,0.0,0.0,0.0,-0.07250377,0.13361956,0.19415654,0.9710347
1618597105117,0.28084627,false,0.0,false,0.0,false,0.0,false,1.1864905,true,0.0,false,0.0,0.0,0.0,-0.071063325,0.12411867,0.19126472,0.9710347
1618597110121,0.28084627,false,0.0,false,0.0,false,0.0,false,1.1864905,true,0.0,false,0.0,0.0,0.0,-0.071063325,0.12411867,0.19126472,0.9710347
1618597115124,0.26944023,false,0.0068776435,false,0.0,false,0.0,false,1.1937226,true,0.0,false,0.0,0.0,0.0,-0.06942555,0.10905072,0.1851802,0.97418314
1618597120128,0.26944023,false,0.0068776435,false,0.0,false,0.0,false,1.1937226,true,0.0,false,0.0,0.0,0.0,-0.06942555,0.10905072,0.1851802,0.97418314
1618597125135,0.26659435,false,0.050457064,false,0.0,false,0.0,false,1.2162597,true,0.0,false,0.0,0.0,0.0,-0.06942555,0.10905072,0.17961246,0.9763121
1618597130139,0.26659435,false,0.050457064,false,0.0,false,0.0,false,1.2162597,true,0.0,false,0.0,0.0,0.0,-0.06822915,0.099337354,0.17961246,0.9763121
1618597135151,0.24673374,false,0.11487901,false,0.0,false,0.0,false,1.2162597,true,0.0,false,0.0,0.0,0.0,-0.06822915,0.099337354,0.17961246,0.9782078
1618597140162,0.24673374,false,0.11487901,false,0.0,false,0.0,false,1.224083,true,0.0,false,0.0,0.0,0.0,-0.06611339,0.08995127,0.17480515,0.9782078
1618597145172,0.24673374,false,0.094132684,false,0.0,false,0.0,false,1.224083,true,0.0,false,0.0,0.0,0.0,-0.06611339,0.08995127,0.17480515,0.9782078
1618597150191,0.23825283,false,0.094132684,false,0.0,false,0.0,false,1.2402613,true,0.0,false,0.0,0.0,0.0,-0.06210614,0.075415015,0.16606106,0.9812992
1618597155196,0.23260863,false,0.06423501,false,0.0,false,0.0,false,1.2402613,true,0.0,false,0.0,0.0,0.0,-0.05878715,0.075415015,0.16606106,0.9812992
1618597160202,0.23260863,false,0.06423501,false,0.0,false,0.0,false,1.2486433,true,0.0,false,0.0,0.0,0.0,-0.05878715,0.075415015,0.15896058,0.9834263
1618597165214,0.22134264,false,0.06423501,false,0.0,false,0.0,false,1.2486433,true,0.0,false,0.0,0.0,0.0,-0.05514512,0.06507698,0.15896058,0.9834263
1618597170224,0.22134264,false,0.018341267,false,0.0,false,0.0,false,1.2660737,true,0.0,false,0.0,0.0,0.0,-0.05514512,0.06507698,0.15896058,0.9851515
1618597175228,0.21291192,false,0.018341267,false,0.0,false,0.0,false,1.2660737,true,0.0,false,0.0,0.0,0.0,-0.05112059,0.054343462,0.15340461,0.9851515
1618597180231,0.21291192,false,0.0045850757,false,0.0,false,0.0,false,1.2660737,true,0.0,false,0.0,0.0,0.0,-0.05112059,0.054343462,0.15340461,0.9851515
1618597185235,0.20449656,false,0.0045850757,false,0.0,false,0.0,false,1.2660737,true,0.0,false,0.0,0.0,0.0,-0.046250336,0.03856495,0.14435294,0.98758453
1618597190241,0.20449656,false,0.0,false,0.0,false,0.0,false,1.2751614,true,0.0,false,0.0,0.0,0.0,-0.046250336,0.03856495,0.14435294,0.98758453
1618597195245,0.20449656,false,0.0,false,0.0,false,0.0,false,1.2751614,true,0.0,false,0.0,0.0,0.0,-0.046250336,0.03856495,0.13719371,0.98924214
1618597200255,0.19889449,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.0,false,0.0,0.0,0.0,-0.040569205,0.027973725,0.13719371,0.98924214
1618597205260,0.19889449,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.0,false,0.0,0.0,0.0,-0.040569205,0.027973725,0.13719371,0.99055034
1618597210271,0.18491653,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.0,false,0.0,0.0,0.0,-0.033851758,0.017443266,0.13052699,0.99055034
1618597215290,0.18491653,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.0,false,0.0,0.0,0.0,-0.033851758,0.017443266,0.13052699,0.99055034
1618597220303,0.17654747,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.0,false,0.0,0.0,0.0,-0.028376162,0.0025880607,0.12039343,0.99228656
1618597225311,0.17654747,false,0.0,false,0.0,false,0.0,false,1.3042212,true,0.0,false,0.0,0.0,0.0,-0.028376162,0.0025880607,0.12039343,0.99228656
1618597230323,0.16819088,false,0.0,false,0.0,false,0.0,false,1.3042212,true,0.0,false,0.0,0.0,0.0,-0.022022765,0.0025880607,0.112521306,0.9933427
1618597235326,0.16819088,false,0.0,false,0.0,false,0.0,false,1.3042212,true,0.0,false,0.0,0.0,0.0,-0.022022765,-0.0060289786,0.112521306,0.9933427
1618597240330,0.16262643,false,0.0,false,0.0,false,0.0,false,1.3042212,true,0.0,false,0.0,0.0,0.0,-0.01627255,-0.0060289786,0.112521306,0.99386716
1618597245334,0.16262643,false,0.0,false,0.0,false,0.0,false,1.3146198,true,0.0,false,0.0,0.0,0.0,-0.01627255,-0.016740719,0.10785562,0.99386716
1618597250337,0.1487371,false,0.0,false,0.0,false,0.0,false,1.3146198,true,0.0,false,0.0,0.0,0.0,-0.008378178,-0.016740719,0.10785562,0.99386716
1618597255342,0.1487371,false,0.0,false,0.0,false,0.0,false,1.325449,true,0.0,false,0.0,0.0,0.0,-0.008378178,-0.02753867,0.10161719,0.9944171
1618597260346,0.14318961,false,0.0,false,0.0,false,0.0,false,1.325449,true,0.0,false,0.0,0.0,0.0,3.549402E-4,-0.02753867,0.10161719,0.9944171
1618597265349,0.14318961,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,3.549402E-4,-0.02753867,0.09521879,0.99480283
1618597270353,0.13764657,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,0.007902889,-0.036041122,0.09521879,0.99480283
1618597275356,0.13764657,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,0.007902889,-0.036041122,0.09521879,0.99498713
1618597280360,0.13210775,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,0.015049756,-0.043456685,0.08967833,0.99498713
1618597285363,0.13210775,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,0.015049756,-0.043456685,0.08967833,0.99498713
1618597290371,0.1210422,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.0,false,0.0,0.0,0.0,0.015049756,-0.054885898,0.082113944,0.99490654
1618597295376,0.1210422,false,0.0,false,0.0,false,0.0,false,1.361197,true,0.0,false,0.0,0.0,0.0,0.025450692,-0.054885898,0.082113944,0.99490654
1618597300382,0.1210422,false,0.0,false,0.0,false,0.0,false,1.361197,true,0.0,false,0.0,0.0,0.0,0.025450692,-0.054885898,0.077345446,0.9946651
1618597305385,0.112752855,false,0.0,false,0.0,false,0.0,false,1.361197,true,0.0,false,0.0,0.0,0.0,0.03595874,-0.06211359,0.077345446,0.9946651
1618597310388,0.112752855,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0,false,0.0,0.0,0.0,0.03595874,-0.06211359,0.077345446,0.9942967
1618597315392,0.104471296,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0,false,0.0,0.0,0.0,0.046889763,-0.06888356,0.07163615,0.9942967
1618597320395,0.104471296,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0,false,0.0,0.0,0.0,0.046889763,-0.06888356,0.07163615,0.9942967
1618597325399,0.09895428,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0,false,0.0,0.0,0.0,0.056268785,-0.07785393,0.0642292,0.993416
1618597330411,0.09895428,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.0026420786,false,0.0,0.0,0.0,0.056268785,-0.07785393,0.0642292,0.993416
1618597335422,0.09068436,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.0026420786,false,0.0,0.0,0.0,0.06652845,-0.07785393,0.059545282,0.99268055
1618597340425,0.09068436,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0026420786,false,0.0,0.0,0.0,0.06652845,-0.08374795,0.059545282,0.99268055
1618597345428,0.08517459,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.0026420786,false,0.0,0.0,0.0,0.07829911,-0.08374795,0.059545282,0.99183005
1618597350433,0.08517459,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.0026420786,false,0.0,0.0,0.0,0.07829911,-0.08811537,0.054679047,0.99183005
1618597355436,0.07141108,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.0026420786,false,0.0,0.0,0.0,0.08854604,-0.08811537,0.054679047,0.99183005
1618597360439,0.07141108,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.010568499,false,0.0,0.0,0.0,0.08854604,-0.09446575,0.04902427,0.9902889
1618597365443,0.068660095,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.010568499,false,0.0,0.0,0.0,0.09885342,-0.09446575,0.04902427,0.9902889
1618597370447,0.068660095,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.018495584,false,0.0,0.0,0.0,0.09885342,-0.09446575,0.04729956,0.9889305
1618597375451,0.060410157,false,0.0,false,0.0,false,0.0,false,1.3888237,true,0.018495584,false,0.0,0.0,0.0,0.09885342,-0.09890909,0.04729956,0.9889305
1618597380454,0.060410157,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.018495584,false,0.0,0.0,0.0,0.114255995,-0.09890909,0.04729956,0.98754823
1618597385462,0.060410157,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.018495584,false,0.0,0.0,0.0,0.114255995,-0.10149776,0.044078574,0.98754823
1618597390471,0.05766112,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.018495584,false,0.0,0.0,0.0,0.12647764,-0.10149776,0.044078574,0.98754823
1618597395481,0.05766112,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.018495584,false,0.0,0.0,0.0,0.12647764,-0.105608255,0.037606236,0.985073
1618597400488,0.05491252,false,0.0,false,0.0,false,0.0,false,1.3745301,true,0.021138178,false,0.0,0.0,0.0,0.1411837,-0.105608255,0.037606236,0.985073
1618597405502,0.05491252,false,0.0,false,0.0,false,0.0,false,1.361197,true,0.021138178,false,0.0,0.0,0.0,0.1411837,-0.105608255,0.032556847,0.9831156
1618597410512,0.049416542,false,0.0,false,0.0,false,0.0,false,1.361197,true,0.021138178,false,0.0,0.0,0.0,0.1527469,-0.109053366,0.032556847,0.9831156
1618597415552,0.049416542,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.029066924,false,0.0,0.0,0.0,0.1527469,-0.111299,0.032556847,0.981267
1618597420556,0.049416542,false,0.0,false,0.0,false,0.0,false,1.3486521,true,0.029066924,false,0.0,0.0,0.0,0.16211079,-0.111299,0.029042218,0.981267
1618597425559,0.049416542,false,0.0,false,0.0,false,0.0,false,1.3367679,true,0.029066924,false,0.0,0.0,0.0,0.16211079,-0.111299,0.029042218,0.981267
1618597430572,0.049416542,false,0.0,false,0.0,false,0.0,false,1.3367679,true,0.029066924,false,0.0,0.0,0.0,0.1743082,-0.11951972,0.024499506,0.9780059
1618597435591,0.049416542,false,0.0,false,0.0,false,0.0,false,1.325449,true,0.02378092,false,0.0,0.0,0.0,0.1743082,-0.11951972,0.024499506,0.9780059
1618597440596,0.052164335,false,0.0,false,0.0,false,0.0,false,1.325449,true,0.02378092,false,0.0,0.0,0.0,0.19236022,-0.13096112,0.022280302,0.97386706
1618597445603,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.029066924,false,0.0,0.0,0.0,0.19236022,-0.13096112,0.022280302,0.97386706
1618597450606,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2942041,true,0.029066924,false,0.0,0.0,0.0,0.21783076,-0.14917636,0.022280302,0.96673065
1618597455610,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2845286,true,0.03171022,false,0.0,0.0,0.0,0.21783076,-0.14917636,0.020147787,0.96673065
1618597460621,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2845286,true,0.03171022,false,0.0,0.0,0.0,0.21783076,-0.14917636,0.020147787,0.96673065
1618597465629,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2572415,true,0.029066924,false,0.0,0.0,0.0,0.2550988,-0.167939,0.019056566,0.95359874
1618597470633,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2572415,true,0.029066924,false,0.0,0.0,0.0,0.2550988,-0.167939,0.019056566,0.95359874
1618597475637,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2572415,true,0.03171022,false,0.0,0.0,0.0,0.28000203,-0.17336658,0.021722771,0.94538367
1618597480642,0.052164335,false,0.0,false,0.0,false,0.0,false,1.2486433,true,0.03171022,false,0.0,0.0,0.0,0.28000203,-0.17336658,0.021722771,0.94538367
1618597485645,0.04666913,false,0.0,false,0.0,false,0.0,false,1.2486433,true,0.029066924,false,0.0,0.0,0.0,0.30652896,-0.17431484,0.024094723,0.93767494
1618597490649,0.04666913,false,0.0,false,0.0,false,0.0,false,1.224083,true,0.029066924,false,0.0,0.0,0.0,0.30652896,-0.17431484,0.024094723,0.93767494
1618597495653,0.04392206,false,0.0,false,0.0,false,0.0,false,1.224083,true,0.029066924,false,0.0,0.0,0.0,0.3281382,-0.17365563,0.024094723,0.9297242
1618597500657,0.04392206,false,0.0,false,0.0,false,0.0,false,1.2010891,true,0.029066924,false,0.0,0.0,0.0,0.3281382,-0.17365563,0.026419971,0.9297242
1618597505671,0.04117533,false,0.0,false,0.0,false,0.0,false,1.2010891,true,0.029066924,false,0.0,0.0,0.0,0.3500796,-0.17047264,0.026419971,0.9297242
1618597510681,0.04117533,false,0.0,false,0.0,false,0.0,false,1.172401,true,0.03171022,false,0.0,0.0,0.0,0.3500796,-0.17047264,0.029362718,0.91884315
1618597515691,0.038428906,false,0.0,false,0.0,false,0.34609208,false,1.172401,true,0.03171022,false,0.0,0.0,0.0,0.37442222,-0.17047264,0.029362718,0.91884315
1618597520701,0.038428906,false,0.0,false,0.0,false,0.34609208,false,1.1455479,true,0.029066924,false,0.0,0.0,0.0,0.37442222,-0.1664942,0.030491803,0.91076577
1618597525706,0.035682775,false,0.0,false,0.0,false,0.4106693,true,1.1455479,true,0.029066924,false,0.0,0.0,0.0,0.3977493,-0.1664942,0.030491803,0.91076577
1618597530721,0.035682775,false,0.0,false,0.0,false,0.4106693,true,1.1080133,true,0.03171022,false,0.0,0.0,0.0,0.3977493,-0.16056885,0.030491803,0.9007768
1618597535731,0.030191297,false,0.0,false,0.0,false,0.4106693,true,1.1080133,true,0.03171022,false,0.0,0.0,0.0,0.41787046,-0.16056885,0.03131602,0.9007768
1618597540741,0.030191297,false,0.0,false,0.0,false,0.4410783,true,1.0731125,true,0.03171022,false,0.0,0.0,0.0,0.41787046,-0.1529646,0.03131602,0.9007768
1618597545752,0.019210905,false,0.0,false,0.0,false,0.4410783,true,1.0731125,true,0.03171022,false,0.0,0.0,0.0,0.41787046,-0.1529646,0.03351057,0.8890669
1618597550761,0.019210905,false,0.0,false,0.0,false,0.0023076497,false,1.0246,true,0.03435374,false,0.0,0.0,0.0,0.44469875,-0.1529646,0.03351057,0.8890669
1618597555771,0.019210905,false,0.0,false,0.0,false,0.0023076497,false,1.0246,true,0.03435374,false,0.0,0.0,0.0,0.44469875,-0.1468714,0.035743456,0.8792585
1618597560776,0.01646622,false,0.0,false,0.0,false,0.0023076497,false,1.0246,true,0.03435374,false,0.0,0.0,0.0,0.46650723,-0.1468714,0.035743456,0.8792585
1618597565781,0.01646622,false,0.0,false,0.0,false,0.0023076497,false,0.9796859,true,0.03435374,false,0.0,0.0,0.0,0.46650723,-0.14146833,0.035743456,0.86778903
1618597570784,0.013721662,false,0.0,false,0.0,false,0.0023076497,false,0.9796859,true,0.03435374,false,0.0,0.0,0.0,0.49084514,-0.14146833,0.03869042,0.86778903
1618597575788,0.013721662,false,0.0,false,0.0,false,0.0023076497,false,0.9375965,true,0.03435374,false,0.0,0.0,0.0,0.49084514,-0.1322297,0.03869042,0.86778903
1618597580807,0.01646622,false,0.0,false,0.0,false,0.0069229985,false,0.9375965,true,0.03435374,false,0.0,0.0,0.0,0.5125222,-0.1322297,0.04157618,0.85135543
1618597585811,0.01646622,false,0.0,false,0.0,false,0.0069229985,false,0.88073283,true,0.03435374,false,0.0,0.0,0.0,0.5125222,-0.1322297,0.04157618,0.85135543
1618597590822,0.021955734,false,0.0,false,0.0,false,0.0023076497,false,0.88073283,true,0.03435374,false,0.0,0.0,0.0,0.5354949,-0.12783815,0.04538444,0.83730453
1618597595831,0.021955734,false,0.0,false,0.0,false,0.0023076497,false,0.83552265,true,0.03171022,false,0.0,0.0,0.0,0.5354949,-0.12783815,0.04538444,0.83730453
1618597600841,0.027445909,false,0.0,false,0.0,false,0.016154235,false,0.83552265,true,0.03171022,false,0.0,0.0,0.0,0.5585654,-0.1323968,0.04538444,0.82164484
1618597605851,0.027445909,false,0.0,false,0.0,false,0.016154235,false,0.78105265,true,0.03171022,false,0.0,0.0,0.0,0.5585654,-0.1323968,0.05188759,0.82164484
1618597610864,0.038428906,false,0.0,false,0.0,false,0.009230722,false,0.78105265,true,0.03171022,false,0.0,0.0,0.0,0.588876,-0.11498473,0.05188759,0.82164484
1618597615883,0.038428906,false,0.0,false,0.0,false,0.009230722,false,0.7366117,true,0.026423829,false,0.0,0.0,0.0,0.588876,-0.11498473,0.0526106,0.7960803
1618597620888,0.04666913,false,0.0,false,0.0,false,0.009230722,false,0.7366117,true,0.026423829,false,0.0,0.0,0.0,0.61487114,-0.11498473,0.0526106,0.7960803
1618597625893,0.04666913,false,0.0,false,0.0,false,0.0069229985,false,0.6765424,true,0.026423829,false,0.0,0.0,0.0,0.61487114,-0.104354665,0.054663744,0.77790016
1618597630898,0.060410157,false,0.0,false,0.0,false,0.0069229985,false,0.6765424,true,0.026423829,false,0.0,0.0,0.0,0.61487114,-0.104354665,0.054663744,0.77790016
1618597635912,0.060410157,false,0.0,false,0.0,false,0.009230722,false,0.60937876,true,0.029066924,false,0.0,0.0,0.0,0.64487696,-0.098937854,0.058751356,0.75760114
1618597640921,0.060410157,false,0.0,false,0.0,false,0.009230722,false,0.60937876,true,0.029066924,false,0.0,0.0,0.0,0.64487696,-0.098937854,0.058751356,0.75760114
1618597645931,0.063159645,false,0.0,false,0.0,false,0.020770323,false,0.60937876,true,0.029066924,false,0.0,0.0,0.0,0.66863185,-0.09446595,0.063727394,0.75760114
1618597650941,0.063159645,false,0.0,false,0.0,false,0.020770323,false,0.545231,true,0.029066924,false,0.0,0.0,0.0,0.66863185,-0.09446595,0.063727394,0.72807133
1618597655951,0.07416261,false,0.0,false,0.0,false,0.011538493,false,0.545231,true,0.026423829,false,0.0,0.0,0.0,0.6949285,-0.09446595,0.063727394,0.72807133
1618597660956,0.07416261,false,0.0,false,0.0,false,0.011538493,false,0.48957098,true,0.026423829,false,0.0,0.0,0.0,0.6949285,-0.090315,0.067746624,0.70566934
1618597665966,0.07691471,false,0.0,false,0.0,false,0.75511354,true,0.48957098,true,0.026423829,false,0.0,0.0,0.0,0.7131899,-0.090315,0.067746624,0.70566934
1618597670969,0.07691471,false,0.0,false,0.0,false,0.75511354,true,0.4266436,true,0.013210761,false,0.0,0.0,0.0,0.7131899,-0.08269868,0.067373835,0.689754
1618597675977,0.038428906,false,0.0,false,0.0,false,0.9208866,true,0.4266436,true,0.013210761,false,0.0,0.0,0.0,0.7219332,-0.08269868,0.067373835,0.689754
1618597680984,0.038428906,false,0.0,false,0.0,false,0.9208866,true,0.3568523,false,0.018495584,false,0.0,0.0,0.0,0.7219332,-0.06388779,0.06217653,0.689754
1618597685987,0.09895428,false,0.0,false,0.0,false,0.95602834,true,0.3568523,false,0.018495584,false,0.0,0.0,0.0,0.7317472,-0.06388779,0.06217653,0.6795212
1618597690991,0.09895428,false,0.0,false,0.0,false,0.95602834,true,0.30288085,false,0.015853116,false,0.0,0.0,0.0,0.7317472,-0.06388779,0.06217653,0.6795212
1618597695995,0.115515076,false,0.0,false,0.0,false,0.99301434,true,0.30288085,false,0.015853116,false,0.0,0.0,0.0,0.74056756,-0.045966532,0.052008018,0.67260456
1618597700998,0.115515076,false,0.0,false,0.0,false,0.99301434,true,0.2442632,false,0.013210761,false,0.0,0.0,0.0,0.74056756,-0.045966532,0.052008018,0.67260456
1618597706004,0.13210775,false,0.0,false,0.0,false,0.99301434,true,0.2442632,false,0.013210761,false,0.0,0.0,0.0,0.747472,-0.023120405,0.03841836,0.66521084
1618597711011,0.13210775,false,0.0,false,0.0,false,1.0015203,true,0.1483354,false,0.013210761,false,0.0,0.0,0.0,0.747472,-0.023120405,0.03841836,0.66521084
